x,y,z,real,imag
3.0167430877685548e-02,-4.6085880279541018e-02,-2.5570384216308595e-01,5.5642243439912642e-02,-4.1960409878215019e+00
-1.1639127349853516e-01,-8.3500999450683594e-02,-1.8208917236328126e-01,3.7016214502455558e-01,1.7020140935527095e+00
-6.3421405792236332e-02,-1.0791304016113282e-01,-1.4920707702636718e-01,8.0666358692521034e-02,5.8617862770644558e-01
-3.0130376815795900e-02,-5.9832904815673826e-02,-3.1402917480468751e-01,5.8146329595044510e-02,-4.1678692571252309e+00
4.1831737518310548e-02,-9.5607185363769526e-02,-1.4701951599121094e-01,-9.1266851335507271e-02,-1.6843822299344371e+00
3.2585964202880860e-02,-3.5904335021972655e-02,-2.7831042480468748e-01,2.4378848958067312e-01,-4.3835937011172836e+00
6.5294845581054681e-02,-1.0575248718261719e-01,-1.6908439636230468e-01,-1.3021743558011112e-01,-2.6831559805617831e+00
-7.0104880332946774e-03,-2.9845184326171875e-02,-3.1538064575195313e-01,3.7469341122634947e-01,-4.4007038943806105e+00
-1.0808756256103516e-01,-9.4401260375976556e-02,-1.7454306030273437e-01,2.8169188441036386e-01,1.4185167910590595e+00
-3.1671152114868165e-02,-1.0539454650878906e-01,-1.4686662292480468e-01,-3.1196296568518633e-03,4.3540065514857673e-04
-7.6261444091796873e-02,-1.0627804565429687e-01,-1.5226191711425782e-01,1.2770629271721490e-01,8.3271687920004123e-01
-7.0655860900878900e-02,1.3149301528930664e-02,-2.2998184204101563e-01,1.4123079569997605e+00,3.2489777008717660e+00
6.1760764122009279e-03,-1.0306562805175781e-01,-1.4623019409179688e-01,-7.9035616432993727e-02,-8.7127843647920078e-01
-1.5640590190887451e-03,-2.3213695526123047e-02,-3.1452056884765622e-01,4.5553397830572995e-01,-4.3747108020446488e+00
5.4527497291564945e-03,-1.0390734672546387e-02,-3.1313699340820311e-01,6.2655726759446284e-01,-4.2434863581809115e+00
-5.6779571533203128e-02,-1.0821238708496093e-01,-1.4833148193359375e-01,5.8792227012695930e-02,4.5795559106734185e-01
-2.4002744674682618e-02,-1.0417940521240235e-01,-1.4651573181152344e-01,-1.8841983946132901e-02,-1.4960404582743836e-01
-3.9057224273681641e-02,-1.0677735137939454e-01,-1.4707292175292969e-01,1.2000094194940525e-02,1.3250445501110453e-01
-5.5959461212158203e-02,-7.9623344421386716e-02,-2.8021252441406252e-01,-1.5459137795473055e-01,-2.8082437586470075e+00
-1.1089353942871094e-01,-5.7512268066406247e-02,-2.0036395263671875e-01,5.2017408079881444e-01,1.9901445042417820e+00
-1.0296765136718750e-01,-9.9156211853027337e-02,-1.7062284851074219e-01,2.4108647573554198e-01,1.2763839613295194e+00
-2.0777338027954100e-02,-4.7357002258300779e-02,-3.1598931884765624e-01,1.7929271704924876e-01,-4.3376343636775561e+00
-1.0704312133789062e-01,-4.3835266113281250e-02,-2.0030651855468751e-01,6.2610249445213917e-01,2.2215838277149937e+00
-1.1274089813232421e-01,-8.9330131530761719e-02,-1.7847412109374999e-01,3.2462214547453816e-01,1.5597939488570967e+00
1.4014625549316406e-02,-1.0386167144775391e-01,-1.4647656249999999e-01,-9.2571631187221115e-02,-1.0827501228635772e+00
-1.5412390232086182e-03,-1.0233431243896485e-01,-1.4611740112304689e-01,-6.3524200902917771e-02,-6.6516727974635281e-01
2.4375185012817383e-02,-6.9760498046874994e-02,-2.2941682434082031e-01,-1.3849457953584254e-01,-3.6044526224249447e+00
3.1520843505859375e-02,-3.1915708541870119e-02,-2.8442657470703125e-01,3.0547763089705227e-01,-4.4010927389365495e+00
-5.7668514251708984e-02,-3.2750953674316408e-02,-2.3747438049316405e-01,3.2719400188040904e-01,8.8214735194024685e-01
2.7526842117309571e-02,-2.5751632690429689e-02,-2.9348626708984377e-01,3.9767551593199557e-01,-4.3970983618926320e+00
1.1241744041442871e-02,-5.2954835891723629e-03,-3.1062963867187499e-01,6.9524457490426617e-01,-4.1672227600192056e+00
-4.7397933959960940e-02,-4.0245342254638675e-02,-2.5221270751953123e-01,3.5949101863397059e-02,-4.6659763492410833e-01
-5.2835597991943359e-02,-7.0405952453613280e-02,-2.7028469848632813e-01,-1.5494548722446844e-01,-2.2697071444313934e+00
-1.6580801010131836e-02,-1.0273422241210937e-01,-1.4624038696289063e-01,-3.2233753672597398e-02,-2.9832915367086010e-01
4.8192993164062503e-02,-9.4057022094726564e-02,-1.9188771057128906e-01,-1.5609529388105781e-01,-3.1732259691054368e+00
-9.8240470886230474e-02,-2.2546628952026367e-02,-1.9791255187988283e-01,8.3760320349634299e-01,2.6416018144961022e+00
-6.3497932434082027e-02,-2.7821784973144532e-02,-2.3432022094726562e-01,4.9184160854379366e-01,1.4477235323054365e+00
-9.0604486465454097e-03,-1.0187663269042969e-01,-1.4608241271972655e-01,-4.6835628193966805e-02,-4.6894304922678676e-01
6.0820312500000001e-02,-1.0826477050781250e-01,-1.7519837951660155e-01,-1.4607032746673920e-01,-2.7465816912533132e+00
-7.2765533447265621e-02,6.6125097274780274e-03,-2.2835310363769531e-01,1.2899550121524572e+00,3.1483533930432137e+00
3.0712322235107423e-02,-2.7820152282714845e-02,-2.8878344726562499e-01,3.6648034591084899e-01,-4.4007817177165212e+00
-4.5766670227050783e-02,-1.0779327392578125e-01,-1.4719749450683595e-01,2.7747659000657676e-02,2.5296330843126391e-01
-5.0276477813720702e-02,-5.3008136749267576e-02,-2.6234271240234375e-01,-8.7789684290307202e-02,-1.3638315030275825e+00
-4.8878875732421875e-02,-6.5358703613281249e-02,-2.6821142578125001e-01,-1.5290488892856491e-01,-2.1508836773701323e+00
1.2631642341613769e-02,-1.3718679428100585e-02,-3.0890179443359372e-01,5.7849385265604969e-01,-4.2926306555069509e+00
6.2340656280517576e-02,-1.0609178924560547e-01,-1.6078767395019530e-01,-1.2588339552821970e-01,-2.4621542860550942e+00
-9.7092811584472652e-02,-1.0321199798583984e-01,-1.6695780944824218e-01,2.0253223700007061e-01,1.1310507698240917e+00
-4.9046092987060544e-02,-3.6312694549560549e-02,-2.4539146423339844e-01,1.2638238361673992e-01,1.2830882921956333e-02
-7.5280708312988276e-02,1.3583392143249511e-02,-2.2503276062011718e-01,1.4021444416967219e+00,3.2658410424484519e+00
-5.3899761199951171e-02,-7.5256278991699219e-02,-2.7434866333007812e-01,-1.5672058596887273e-01,-2.5315625417873671e+00
2.4073289871215819e-02,-5.9329120635986325e-02,-2.3802980041503907e-01,-9.2859493563938855e-02,-3.8218297867657709e+00
-1.1306148529052734e-01,-7.0330360412597659e-02,-1.9663844299316408e-01,4.3406116779941550e-01,1.7899811226357150e+00
-8.7709175109863285e-02,-1.0363082885742188e-01,-1.5618698120117189e-01,1.7574017765206063e-01,1.0527029967458561e+00
4.0107025146484378e-02,-8.2881591796875001e-02,-1.9878704833984376e-01,-1.4991289328882251e-01,-3.3648630716867123e+00
-3.5394622802734373e-02,-6.5132530212402340e-02,-3.1162384033203128e-01,7.5085439889776007e-03,-4.0451898833057802e+00
9.6516914367675774e-03,2.3829855918884278e-03,-3.1161557006835938e-01,8.0700323182410150e-01,-4.0117210789043440e+00
-1.2176216125488281e-02,-3.5399574279785156e-02,-3.1596841430664063e-01,3.0994774143603732e-01,-4.4005680035113590e+00
-9.0510513305664064e-02,-9.1951274871826180e-03,-2.0170436096191408e-01,1.0125925447461728e+00,2.9246849931060765e+00
5.2493316650390628e-02,-1.0035089874267578e-01,-1.8997355651855469e-01,-1.5741032959044299e-01,-3.0552265588455580e+00
2.3191036224365233e-02,-2.3195896148681640e-02,-2.9884539794921877e-01,4.3942773082961217e-01,-4.3851244705143575e+00
2.1827970504760742e-02,-1.0501248168945312e-01,-1.4690069580078124e-01,-1.0473412385335901e-01,-1.2999870477296491e+00
-9.9505424499511719e-02,-3.1106834411621095e-02,-1.9778446960449220e-01,7.3242710766172903e-01,2.4153868580705913e+00
-4.8036918640136719e-02,-7.5342239379882811e-02,-2.9886074829101561e-01,-1.0141946122902157e-01,-3.5598421516309915e+00
2.6864141464233399e-02,-7.8684181213378904e-02,-2.1660118103027343e-01,-1.6504116404605251e-01,-3.4090540973944026e+00
-8.4601455688476560e-02,-9.4056057929992672e-04,-2.1221620178222655e-01,1.1424563403871040e+00,3.0563089629584326e+00
-7.1012351989746092e-02,-5.4660739898681641e-03,-2.3093144226074219e-01,1.0416933819534906e+00,2.7913434454353068e+00
2.7824037551879881e-02,-4.5035873413085938e-02,-2.6975366210937501e-01,1.0318375729593987e-01,-4.2787265647203903e+00
2.3384122848510741e-02,-5.0428619384765623e-02,-2.5526574707031252e-01,-1.3214494926701903e-02,-4.0748321949657171e+00
5.5695697784423827e-02,-1.0445124816894531e-01,-1.8576737976074217e-01,-1.5618034130413738e-01,-2.9503447801630545e+00
-4.0539165496826172e-02,-6.8731613159179694e-02,-3.0935235595703126e-01,-2.4458442395276725e-02,-3.9365381378750604e+00
-6.6713790893554684e-02,-1.9546028137207030e-02,-2.3350520324707030e-01,6.9343765263669632e-01,2.0146916199616642e+00
-6.9252899169921875e-02,-1.1969387054443359e-02,-2.3242593383789062e-01,8.8553940422159849e-01,2.4851875416873348e+00
2.8275342941284181e-02,-4.1685661315917971e-02,-2.7691076660156250e-01,1.6267050103994130e-01,-4.3419905199815929e+00
1.7424514770507812e-02,-2.0627723693847657e-02,-3.0443566894531249e-01,4.7864267367082791e-01,-4.3671734582308783e+00
-5.0991893768310544e-02,-1.1298501586914063e-01,-1.4908587646484375e-01,2.2297670110709933e-02,2.4253182010788232e-01
2.0141073226928711e-02,-5.2549114227294920e-02,-2.4810696411132813e-01,-6.4853029398792117e-02,-3.9322274970054432e+00
-1.0549697113037110e-01,-5.1840251922607425e-02,-2.0035130310058594e-01,5.4249231845843848e-01,2.0008935335650504e+00
-4.3501510620117187e-02,-7.2310317993164064e-02,-3.0452487182617188e-01,-6.6085481568863180e-02,-3.7689993349838220e+00
2.6025077819824220e-02,-4.8128742218017578e-02,-2.6250503540039061e-01,4.1935735540775676e-02,-4.1875271757216073e+00
-1.6707155227661134e-02,-4.1161727905273435e-02,-3.1619625854492189e-01,2.4493702067570511e-01,-4.3817749216947277e+00
4.3670425415039064e-02,-8.7704208374023443e-02,-1.9345617675781249e-01,-1.5369897770734253e-01,-3.2737645347276549e+00
-1.1387774658203124e-01,-8.1239486694335936e-02,-1.8906387329101562e-01,3.6979465458813399e-01,1.6472740510856825e+00
3.5626445770263672e-02,-1.0123073577880859e-01,-1.4717274475097655e-01,-1.0446826626256711e-01,-1.5995053219341804e+00
-4.6986808776855467e-02,-4.6505031585693357e-02,-2.5768725585937502e-01,-4.9370730639697324e-02,-1.0160218728241235e+00
5.1197231292724611e-02,-1.0386020660400391e-01,-1.5074867248535156e-01,-1.1642854834005800e-01,-2.0446488002389018e+00
-2.2698249816894531e-02,-5.9593154907226560e-02,-3.1054367065429689e-01,4.6327544253658481e-02,-4.1649056950081302e+00
-6.6692840576171877e-02,-1.1330972290039062e-01,-1.5359660339355469e-01,6.5927514930743336e-02,5.0820328724052222e-01
5.6315364837646487e-02,-1.0609005737304687e-01,-1.5484541320800782e-01,-1.2382337777619790e-01,-2.2364526408320877e+00
-1.0799038696289062e-01,-6.4968650817871093e-02,-1.9945169067382812e-01,4.4716690939153581e-01,1.7747043624702963e+00
2.9544216156005859e-02,-1.0673860168457031e-01,-1.4731681823730469e-01,-1.1582449411577045e-01,-1.5205787812357143e+00
5.5213420867919923e-02,-1.0915280151367188e-01,-1.8098754882812501e-01,-1.6067063607484333e-01,-2.7976410683853237e+00
1.7308876037597655e-02,-5.7652492523193356e-02,-2.4129884338378907e-01,-1.1440948899539771e-01,-3.7457537143660327e+00
-4.5383476257324216e-02,-5.9186347961425780e-02,-2.6488964843750001e-01,-1.4346640592122251e-01,-1.9328736856592346e+00
-7.5446662902832029e-02,-1.2972849607467652e-03,-2.2635681152343751e-01,1.1377169404576908e+00,2.9496805070302718e+00
-9.9979408264160158e-02,-3.9343559265136718e-02,-1.9854231262207031e-01,6.3909700336727626e-01,2.1982015165943789e+00
-9.0735969543457029e-02,-1.0657421875000000e-01,-1.6352653503417969e-01,1.6682122576637681e-01,9.8674814186063253e-01
-8.6120590209960934e-02,-7.8379168510437011e-03,-2.0876181030273439e-01,1.0256130690592766e+00,2.8964055112170799e+00
-5.2693145751953122e-02,-3.6360401153564453e-02,-2.3975167846679687e-01,1.9829785275123812e-01,3.6263639623718391e-01
-1.7661746978759767e-02,-5.3529998779296872e-02,-3.1207183837890623e-01,1.0626719074544289e-01,-4.2692408068972005e+00
2.9810190200805664e-02,-8.2025894165039068e-02,-2.0862631225585937e-01,-1.7014781422566561e-01,-3.3334233760459031e+00
-2.8486820220947267e-02,-6.4805809020996100e-02,-3.0763748168945315e-01,-8.9610454342015089e-03,-4.0256233709946008e+00
-5.9067256927490236e-02,-1.1388555145263672e-01,-1.5166172790527344e-01,4.1264119315987058e-02,3.6647281300012158e-01
-8.0731872558593751e-02,-1.0834668731689454e-01,-1.5630117797851562e-01,1.3061592858171067e-01,8.3922191496221576e-01
-5.0453304290771488e-02,-7.7904197692871088e-02,-2.8561083984375002e-01,-1.4879081647626680e-01,-3.0776283624581353e+00
1.9308778762817384e-02,-6.5688705444335943e-02,-2.3590945434570312e-01,-1.3858044530088676e-01,-3.6219173662192055e+00
-7.8501075744628904e-02,6.3932485580444334e-03,-2.2260571289062500e-01,1.2744986288764975e+00,3.1692610774610133e+00
-7.4044845581054688e-02,-1.1191947174072266e-01,-1.5562902832031250e-01,9.3873354594428360e-02,6.5542096589168164e-01
5.4486708641052249e-03,-1.8183629989624025e-02,-3.1209097290039062e-01,5.1952316342710225e-01,-4.3387897103026933e+00
-4.9538738250732420e-02,-7.5921585083007809e-02,-2.7909542846679686e-01,-1.6319531631457340e-01,-2.8223942518333613e+00
-5.2974848747253415e-03,-3.7168685913085940e-02,-3.1261962890625000e-01,2.8075182229857010e-01,-4.4045148271449150e+00
-2.6963449478149413e-02,-1.1166754150390625e-01,-1.4713722229003906e-01,-3.7712919263200861e-02,-2.2946427311328699e-01
1.3853492736816406e-03,-1.0941525268554687e-01,-1.4694743347167968e-01,-9.0419572003777260e-02,-8.5853132906673202e-01
-1.0693258666992188e-01,-9.3308959960937493e-02,-1.8227705383300782e-01,2.7646992799649583e-01,1.3502130990861407e+00
-8.0868988037109374e-02,-5.6283575296401972e-04,-2.1926373291015624e-01,1.1507963628767262e+00,3.0247670066275147e+00
-3.4623447418212890e-02,-1.1289763641357421e-01,-1.4744653320312501e-01,-2.2459665014800789e-02,-8.7222130976404300e-02
9.8915182054042818e-05,-3.1394063949584959e-02,-3.1177087402343751e-01,3.4960758190158991e-01,-4.4102692418128235e+00
-1.8747158050537109e-02,-1.1112033843994140e-01,-1.4700996398925781e-01,-5.5553036354183405e-02,-4.0594569554130544e-01
-5.9315657615661623e-03,-1.0857685852050782e-01,-1.4687812805175782e-01,-7.4789581114988124e-02,-6.6568096622322037e-01
-1.0270985412597657e-01,-9.8858276367187498e-02,-1.7861303710937501e-01,2.3436353863852644e-01,1.2048133935360170e+00
-4.6122543334960936e-02,-7.1146591186523431e-02,-2.7390005493164060e-01,-1.6609990956717890e-01,-2.6172472277482646e+00
-4.5308727264404297e-02,-7.5512092590332036e-02,-2.9108053588867189e-01,-1.3522475123273447e-01,-3.3386880097800322e+00
4.4104042053222658e-02,-1.0433467102050781e-01,-1.4866079711914063e-01,-1.1608805480677642e-01,-1.8585814897611488e+00
-1.1073640441894531e-01,-8.7553161621093750e-02,-1.8592239379882813e-01,3.2130065894361615e-01,1.4960091411415961e+00
5.8917720794677733e-02,-1.1064989471435546e-01,-1.6767190551757813e-01,-1.4500987482643457e-01,-2.5487167406651019e+00
8.9747018814086907e-03,-1.1028158569335937e-01,-1.4708746337890624e-01,-1.0439730645148582e-01,-1.0592741329911211e+00
2.7493906021118165e-02,-3.7934257507324216e-02,-2.8400097656250001e-01,2.2582966222758205e-01,-4.3851640467279340e+00
-1.1009953308105469e-01,-7.7428894042968752e-02,-1.9478775024414063e-01,3.7342678728801804e-01,1.6035212389747087e+00
2.1263074874877930e-02,-7.5387725830078120e-02,-2.2336717224121094e-01,-1.6890518604032989e-01,-3.4140910830399602e+00
-9.0591644287109377e-02,-1.8739164352416991e-02,-2.0052789306640625e-01,8.6690237764093947e-01,2.6440425762676725e+00
2.5975795745849611e-02,-3.3034004211425778e-02,-2.9059323120117186e-01,2.9828531049555951e-01,-4.4078685144279532e+00
-4.2475791931152342e-02,-1.1377632904052734e-01,-1.4835551452636719e-01,-4.6581808601255936e-03,5.7578704431477057e-02
-7.3917816162109379e-02,-9.8995981216430662e-03,-2.2687846374511719e-01,9.5446338804791009e-01,2.6483301254522056e+00
1.8212442398071290e-02,-2.8590768814086915e-02,-3.0113665771484377e-01,3.7149587664261563e-01,-4.4094912147840120e+00
-4.4397789001464842e-02,-4.2762092590332028e-02,-2.4501252746582031e-01,1.1468851685657255e-02,-5.6518722697333357e-01
3.5557964324951175e-02,-8.8077072143554688e-02,-1.9488558959960939e-01,-1.7452954677448762e-01,-3.1928358352817114e+00
4.4861545562744139e-02,-1.0130886840820312e-01,-1.9152902221679688e-01,-1.7483253632126416e-01,-3.0007848169013167e+00
-9.7506011962890632e-02,-1.0364347076416015e-01,-1.7490380859374999e-01,1.9418241481317733e-01,1.0561903503738961e+00
-6.9512306213378908e-02,-2.5265419006347656e-02,-2.2841027832031249e-01,6.0912641320268812e-01,1.8312823572532240e+00
-8.4895225524902349e-02,-1.0943159484863281e-01,-1.6098693847656251e-01,1.3604680258984303e-01,8.5186374118730068e-01
-4.2658710479736330e-02,-5.3531902313232418e-02,-2.6023617553710937e-01,-1.2458079895248519e-01,-1.6396536130301533e+00
-4.1144180297851565e-02,-4.5323646545410157e-02,-2.5165470886230468e-01,-6.1761143684534892e-02,-1.0687202987854074e+00
2.2967378616333009e-02,-2.9596359252929687e-02,-2.9622805786132811e-01,3.5194173346440161e-01,-4.4105249315429909e+00
-3.5142288208007813e-02,-6.9472015380859370e-02,-3.0377481079101565e-01,-5.7270375594859368e-02,-3.8469823433443500e+00
-9.9481246948242188e-02,-4.7176017761230468e-02,-1.9910206604003905e-01,5.5522806731680885e-01,1.9841710849645744e+00
5.4239997863769533e-02,-1.1307283782958985e-01,-1.7417752075195311e-01,-1.6108396198738983e-01,-2.6112731236954558e+00
-1.3217065811157227e-02,-4.7186027526855467e-02,-3.1292303466796872e-01,1.7072274715933111e-01,-4.3424399895242622e+00
4.9000106811523440e-02,-1.0785226440429688e-01,-1.8698841857910156e-01,-1.7316511380054656e-01,-2.8595629287836326e+00
-7.1642013549804692e-02,-1.7522651672363280e-02,-2.2761576843261719e-01,7.7856894699633461e-01,2.2670195863798126e+00
-9.1787010192871096e-02,-1.0812762451171876e-01,-1.7139076232910155e-01,1.5580804168245144e-01,9.0298339169027741e-01
3.2495899200439451e-02,-8.4308509826660161e-02,-2.0120613098144532e-01,-1.7267312966047599e-01,-3.2660531549058032e+00
-1.0527613067626954e-01,-7.2341384887695315e-02,-1.9847158813476562e-01,3.8040873635465544e-01,1.5692762603580221e+00
-1.0298630714416505e-02,-4.1403846740722658e-02,-3.1358831787109376e-01,2.3641414415474593e-01,-4.3862731085483810e+00
-1.0265033721923827e-01,-5.9266643524169924e-02,-2.0012156677246093e-01,4.6308448062493879e-01,1.7684754635956603e+00
-9.1266891479492185e-02,-2.7558052062988281e-02,-1.9840852355957031e-01,7.4236553922455961e-01,2.3847824733712857e+00
4.0219211578369142e-02,-9.4675529479980466e-02,-1.9249047851562501e-01,-1.7510982300665101e-01,-3.1022438597727988e+00
1.6586950302124023e-02,-1.1129372406005859e-01,-1.4739356994628905e-01,-1.1663454438044019e-01,-1.2638805617615887e+00
-8.2590217590332027e-02,-7.2442526817321782e-03,-2.1547285461425780e-01,1.0306115705574328e+00,2.8624441745686320e+00
-4.0304702758789064e-02,-7.2956794738769537e-02,-2.9724713134765623e-01,-1.0434186756965858e-01,-3.6032162781245662e+00
-4.9059417724609374e-02,-4.2526962280273438e-02,-2.3819534301757814e-01,8.9133492802684677e-02,-1.1581887154911930e-01
-6.1445133209228515e-02,-3.6288307189941409e-02,-2.3166487121582030e-01,3.3647368165883740e-01,9.5285199497610984e-01
1.2290384292602539e-02,-2.7393142700195314e-02,-3.0603594970703124e-01,3.9161424523285027e-01,-4.4056202843325583e+00
2.1486795425415040e-02,-4.9959877014160159e-02,-2.6905346679687497e-01,3.0726681662983535e-02,-4.1768965393792135e+00
1.5972193717956544e-02,-5.3503906249999997e-02,-2.5513940429687498e-01,-7.2679445403444287e-02,-3.9151002019019532e+00
3.6939025878906247e-02,-1.0879353332519531e-01,-1.4911196899414061e-01,-1.2582824334574760e-01,-1.7410113762139960e+00
-2.1293785095214842e-02,-6.3599617004394537e-02,-3.0386679077148437e-01,-1.4972639876325688e-02,-4.0324118985443143e+00
-6.2157680511474613e-02,-1.1896234130859375e-01,-1.5717288208007812e-01,2.6678578956278676e-02,2.8312323365842373e-01
5.6599192619323727e-03,-2.5850278854370117e-02,-3.1043850708007814e-01,4.1725720989158388e-01,-4.3958562902450442e+00
-5.5713836669921878e-02,-3.9692131042480469e-02,-2.3493728637695313e-01,2.1224039434586617e-01,4.5062493132594605e-01
-6.7098976135253910e-02,-3.2974971771240237e-02,-2.2777877807617186e-01,4.5475207798537354e-01,1.3767509376130196e+00
1.0930109977722167e-02,-2.1117937088012694e-02,-3.0856311035156248e-01,4.7792792687504193e-01,-4.3676159070986396e+00
-1.2388061523437500e-02,-1.0775451660156250e-01,-1.4680459594726564e-01,-5.8798621477059276e-02,-4.9356181248079434e-01
2.2736644744873045e-02,-4.7172016143798831e-02,-2.7606307983398437e-01,8.7273777458643509e-02,-4.2682707095181618e+00
5.5230136871337890e-02,-1.1102407073974610e-01,-1.6049044799804688e-01,-1.4070731978970752e-01,-2.3390049963409618e+00
2.4095235824584962e-02,-1.1256439971923828e-01,-1.4849293518066406e-01,-1.2756831713650274e-01,-1.4722498417541643e+00
1.9172542572021483e-02,-5.1989906311035158e-02,-2.6198553466796876e-01,-2.3035614462101117e-02,-4.0596481291563977e+00
-9.2371154785156256e-02,-3.5616775512695313e-02,-1.9822807312011720e-01,6.4265654983387566e-01,2.1494016293098221e+00
-1.5544837951660156e-02,-5.8578441619873044e-02,-3.0645016479492188e-01,4.0034235755055381e-02,-4.1706145846997487e+00
-8.6631248474121098e-02,-1.4612119674682617e-02,-2.0597563171386718e-01,9.1740072503382353e-01,2.7135042169366415e+00
-7.0125183105468752e-02,-1.1731013488769532e-01,-1.5991510009765625e-01,5.5238542174179561e-02,4.4162095484931330e-01
-4.3114906311035157e-02,-7.4122245788574223e-02,-2.8239245605468749e-01,-1.5966704320215297e-01,-3.0457749363095030e+00
1.2541232109069824e-02,-5.6050277709960940e-02,-2.4870655822753907e-01,-1.1738920532252717e-01,-3.7388381691277806e+00
1.6224962234497070e-02,-7.1829002380371099e-02,-2.2953341674804686e-01,-1.7138517061241787e-01,-3.4111939149594495e+00
-3.9953697204589841e-02,-6.4951843261718753e-02,-2.6910717773437498e-01,-1.7367481752181169e-01,-2.4658367499903671e+00
-5.4151695251464842e-02,-1.1965142822265624e-01,-1.5448997497558595e-01,2.8203967113797912e-03,1.3675986969170340e-01
-2.3028039932250978e-02,-1.1749762725830078e-01,-1.4846539306640624e-01,-6.6753360557261887e-02,-4.3339471884681902e-01
1.7765047073364258e-02,-8.0666542053222656e-02,-2.1737382507324218e-01,-1.9218318988464356e-01,-3.2102568886381890e+00
-3.5706529617309571e-03,-1.1559111022949219e-01,-1.4777380371093751e-01,-1.0014855538460310e-01,-8.4574005458883850e-01
-4.0168216705322266e-02,-4.9857482910156251e-02,-2.5551014709472658e-01,-1.0868902274497017e-01,-1.4644079005504693e+00
-9.8767303466796880e-02,-5.4012134552001954e-02,-1.9936865234375001e-01,4.8517629117850580e-01,1.7943654243877263e+00
2.3118366241455079e-02,-4.3789176940917968e-02,-2.8280398559570313e-01,1.4738538845288318e-01,-4.3367218732887238e+00
-2.9726345062255858e-02,-1.1906200408935547e-01,-1.4962565612792969e-01,-5.6865473105836672e-02,-3.2294846791626353e-01
2.1871177673339844e-02,-8.3776931762695309e-02,-2.1060755920410157e-01,-1.9166801268695099e-01,-3.1869988700101337e+00
-8.3299171447753909e-02,-1.3942481040954590e-02,-2.1230572509765624e-01,9.1374476225033885e-01,2.6615189196065776e+00
-9.2541801452636713e-02,-4.3523807525634763e-02,-1.9834521484375001e-01,5.5295403679829946e-01,1.9212559243317620e+00
-2.7371623992919921e-02,-6.7418121337890630e-02,-3.0009414672851564e-01,-6.3542028171072129e-02,-3.8601489882245028e+00
-7.8376907348632813e-02,-1.1417182922363281e-01,-1.6272462463378906e-01,9.1631441096541977e-02,6.2724610858776408e-01
-9.9607269287109376e-02,-6.6503364562988276e-02,-1.9950114440917968e-01,3.8844791712166971e-01,1.5372418101519862e+00
-4.6014385223388674e-02,-1.1972873687744140e-01,-1.5234983825683593e-01,-1.8775372415396063e-02,-1.1552352815289879e-02
-8.5394927978515625e-02,-1.1167745208740235e-01,-1.6775627136230470e-01,1.2087264737062875e-01,7.5473421601944990e-01
4.0058565139770505e-03,-1.1651737213134766e-01,-1.4830371093750000e-01,-1.1505449840900117e-01,-1.0435020362245657e+00
-1.0739138031005860e-01,-8.4260871887207031e-02,-1.9229559326171874e-01,3.2049227811571834e-01,1.4378855751130475e+00
1.2492089271545411e-02,-6.2829376220703129e-02,-2.3877774047851563e-01,-1.5414363656709096e-01,-3.5376887903479819e+00
4.9328723907470701e-02,-1.0994778442382812e-01,-1.5425682067871094e-01,-1.3410686752709533e-01,-2.1046524572971275e+00
1.1952347755432129e-03,-3.9027503967285153e-02,-3.0852890014648438e-01,2.5208113110134356e-01,-4.4019617691754886e+00
-3.8209945678710937e-02,-4.7821651458740233e-02,-2.4462997436523437e-01,-7.9027218043303815e-02,-1.1447665587518765e+00
-9.6764251708984381e-02,-1.0227696228027344e-01,-1.8244149780273439e-01,1.8917069541863540e-01,9.9086080747335714e-01
-7.7016166687011722e-02,-1.5479539871215820e-02,-2.2258448791503907e-01,8.5416059798762567e-01,2.4756566849195267e+00
1.0833086013793946e-02,-6.8321716308593752e-02,-2.3468144226074220e-01,-1.7625328146065478e-01,-3.3758878465017776e+00
8.6194362640380860e-03,-5.8393112182617189e-02,-2.4296232604980469e-01,-1.5415135155944348e-01,-3.5361521820744701e+00
-7.8936759948730464e-02,-7.7545151710510258e-03,-2.2198844909667970e-01,1.0128932374553659e+00,2.7927806469869982e+00
-4.3077423095703123e-02,-4.8083801269531247e-02,-2.3856379699707031e-01,-1.8411659046015050e-02,-7.0226658761117167e-01
-5.1743707656860347e-03,-4.5318206787109377e-02,-3.0946105957031250e-01,1.8260548521196818e-01,-4.3617532983528804e+00
2.5049665451049804e-02,-8.6291954040527349e-02,-2.0334077453613281e-01,-1.9269052306070411e-01,-3.1336204908442884e+00
-1.0248029708862304e-02,-5.2575687408447265e-02,-3.0811834716796876e-01,1.0352445030272339e-01,-4.2791079922341115e+00
5.1960178375244144e-02,-1.1497434234619140e-01,-1.6683950805664063e-01,-1.5764533189694485e-01,-2.4142942764517761e+00
6.8493776321411131e-03,-3.3143890380859374e-02,-3.0748861694335938e-01,3.2121281638599986e-01,-4.4150393677812954e+00
-1.0064740753173829e-01,-9.6680473327636712e-02,-1.8590995788574219e-01,2.2845616777359468e-01,1.1314303173716178e+00
-3.8123908996582030e-02,-7.2673812866210941e-02,-2.8941333007812498e-01,-1.3789067447200587e-01,-3.3801472251908309e+00
3.1226146697998048e-02,-1.1373847961425781e-01,-1.5050361633300782e-01,-1.3664077492911342e-01,-1.6772603200454892e+00
